"","公司代號","產業類別","公司簡稱","AverageROE","StdROE","count","RateROE","本期綜合損益總額mean","權益總額mean","基本每股盈餘元mean","ROEmean","負債比例mean","每股參考淨值mean","現金股利元股mean","本期綜合損益總額last","權益總額last","基本每股盈餘元last","ROElast","負債比例last","每股參考淨值last","現金股利元股last","K值法mean","K值法last","股利法mean","股利法last","本益比法mean","本益比法last","weight","Open","High","Low","ClosePrice","Volume","Adjusted","day"
"36","1232","食品工業","大統益",0.245634191737334,0.0263970595103885,8,0.00282298694090649,997820.2,4069303,6.106,0.243583006163383,0.288915393691114,25.036,5,1324194,4641004,8.08,0.285324899526051,0.268982189705968,28.47,5,76.2293017788306,101.539998618833,83.3333333333333,83.3333333333333,85.484,113.12,0.000693422115514614,158,158,157.5,158,39707,158,"2021-09-24"
"37","1233","食品工業","天仁",0.123710053244118,0.0489390934996193,8,-0.00846545570662003,179624.6,1530905.2,1.62,0.116284481220172,0.310443140814851,16.862,1.77,32218,1504274,0.63,0.0214176406691866,0.381851608947712,16.57,1.6,24.5098615291817,4.43612882360527,29.5,26.6666666666667,22.68,8.82,-0.00104726197620169,32.75,32.799999,32.599998,32.650002,62052,32.650002,"2021-09-24"
"38","1234","食品工業","黑松",0.0361641001022431,0.0151446048082508,8,0.00454721214176523,797272.8,17795786.6,2.032,0.0447282189124259,0.212155054814435,44.284,1.7,869529,18068635,2.22,0.0481236684453474,0.186514928308632,44.96,1.7,24.7593055789733,27.0455016662852,28.3333333333333,28.3333333333333,28.448,31.08,0.000164445835080933,34.299999,34.650002,34.200001,34.299999,140200,34.299999,"2021-09-24"
"39","1235","食品工業","興泰",0.0587016213213403,0.452972573924612,8,-0.0506339147941951,324175.8,3517775.8,2.286,0.0374607765508539,0.309036958177858,46.88,0.22,466775,2997328,0.65,0.155730370516674,0.280764758306294,29.68,0.55,21.9520150588004,57.7759674616859,3.66666666666667,9.16666666666667,32.004,9.1,-0.00297229289226585,33.650002,35.200001,33.650002,35.200001,67521,35.200001,"2021-09-24"
"40","1236","食品工業","宏亞",0.04720844551256,0.100562493771959,8,-0.0316519988911077,-27201.8,1743766.2,0.202,-0.0167385767454146,0.393100126791626,16.096,0.28,-44060,1607981,0,-0.0274008212783609,0.418445828746186,14.84,0.3,-3.36780164117742,-5.08285234713594,4.66666666666667,5,2.828,0,-0.00149424166501447,13.9,14.1,13.8,13.9,55001,13.9,"2021-09-24"
"41","1256","食品工業","鮮活果汁-KY",0.258738307303889,0.0725863484566639,8,-0.0113983900154017,433960.2,1791737.4,14.38,0.228051193640181,0.344339602161424,55.4,5.56,822187,2670735,22.99,0.307850460640985,0.249255787150909,78.01,6.2,157.925451595826,300.19268043254,92.6666666666667,103.333333333333,201.32,321.86,-0.00294920013857459,398,400,396,396,57263,396,"2021-09-24"
"42","1301","塑膠工業","台塑",0.111684666338785,0.055057491032611,8,-0.0114158671973815,37421619.8,339067622.8,6.148,0.110848080595162,0.296604846065669,53.266,4.98,11427196,332536140,3.15,0.0343637717091442,0.306176250808392,52.24,4.4,73.8054232622738,22.4395429260711,83,73.3333333333333,86.072,44.1,-0.00127497731890744,103.5,106.5,102.5,106,18883390,106,"2021-09-24"
"43","1303","塑膠工業","南亞",0.101634107707884,0.0475129296655117,8,-0.0135182032987703,32502168.4,363463079,5.166,0.0887039563433065,0.348442235092438,44.358,3.8,18779923,356586478,3.24,0.052665830474929,0.390150593142854,43.45,2.2,49.1841261934549,28.6041291766958,63.3333333333333,36.6666666666667,72.324,45.36,-0.00137391053008429,89.5,91.699997,89.300003,91.300003,14302986,91.300003,"2021-09-24"
"44","1304","塑膠工業","台聚",0.0585354864286407,0.032671992550799,8,0.00666208821894851,2808578,38236640.8,1.23,0.0701179873931388,0.447189724652176,17.676,0.42,6199409,48723643,2.25,0.12723615514546,0.369881047816711,19.58,0.5,15.492569314514,31.1410489718513,7,8.33333333333333,17.22,31.5,0.000389968574526668,38.450001,39.599998,38.150002,38.950001,77632806,38.950001,"2021-09-24"
"45","1305","塑膠工業","華夏",0.129192004484052,0.0564648333564651,8,0.00893042252680031,1343210.6,8756819.2,2.458,0.153203306493602,0.331138992522144,16.206,1.14,1874357,10303758,2.95,0.181910037095204,0.25838231563037,17.53,0.5,31.0351598129414,39.8610368784865,19,8.33333333333333,34.412,41.3,0.00115373918712686,38.799999,39.450001,38,39.299999,28309708,39.299999,"2021-09-24"
"46","1307","塑膠工業","三芳",0.0877722793668977,0.0651392490992682,8,-0.0245123804113375,425384.8,8327550.8,1.558,0.0494399346954052,0.441642131138999,20.932,1.2,-74042,7873126,0.55,-0.00940439667801582,0.486788151586261,19.79,0.8,12.9359589130528,-2.32641262822416,20,13.3333333333333,21.812,7.7,-0.00215150750141159,21.049999,21.5,21.049999,21.4,94269,21.4,"2021-09-24"
"47","1308","塑膠工業","亞聚",0.0569111126254771,0.0688821199299707,8,0.0154035087318729,909580.8,10251495.2,1.262,0.0841843487570767,0.351047434915851,18.88,0.46,2203483,12109545,1.9,0.181962493223321,0.282758737923048,20.8,0.6,19.8675063066701,47.3102482380634,7.66666666666667,10,17.668,26.6,0.00087663082026714,45.349998,46.400002,43.700001,46.200001,69521220,46.200001,"2021-09-24"
"48","1309","塑膠工業","台達化",0.0490367524232228,0.148933768061502,8,0.0461642163418094,629364.8,4386438.8,1.86,0.116749293280586,0.49523250481303,13.148,0.16,2156298,6355806,5.58,0.339264288431711,0.31257891361224,18.46,0.3,19.1877463506644,78.2852345556173,2.66666666666667,5,26.04,78.12,0.0022637432475654,39,39.299999,38.549999,38.700001,3717153,38.700001,"2021-09-24"
"49","1310","塑膠工業","台苯",0.12475551700161,0.0920225728321374,8,-0.00323716198035044,1031804.2,7506559,1.838,0.137095110848835,0.265385950640988,13.726,1.56,776408,7463726,0.55,0.104024183095682,0.171835377375762,13.77,1,23.5220936438888,17.9051625153442,26,16.6666666666667,25.732,7.7,-0.000403853816476576,20.200001,20.549999,20.049999,20.1,3834317,20.1,"2021-09-24"
"50","1312","塑膠工業","國喬",0.108114402846957,0.046101145449564,8,-0.000882606193469368,2937716.2,25660934.2,3.268,0.115896674440833,0.149571154840863,24.756,0.4,3927682,31120337,4.52,0.126209494453739,0.143218388184383,30.48,0,35.8642259057159,48.0858173868747,6.66666666666667,0,45.752,63.28,-9.54224415559662e-05,29.200001,29.700001,29.1,29.25,8952404,29.25,"2021-09-24"
"51","1313","塑膠工業","聯成",0.0621188939649124,0.0863081809254565,8,0.0113129960517926,1878718.6,20994568,1.016,0.0821752500935361,0.513930625005157,16.95,0.44,5069323,24954701,1.62,0.203141003372471,0.435422141088148,19.31,0.2,17.410881113568,49.0331596890301,7.33333333333333,3.33333333333333,14.224,22.68,0.000702750802166775,24.75,25.5,24.65,24.9,18029715,24.9,"2021-09-24"
"52","1314","塑膠工業","中石化",0.0138423038955967,0.0487698681995815,8,0.0094518335837969,2079504.2,63772754.8,0.83,0.0301473977079241,0.288960255421691,23,0.22,876428,70868031,0.21,0.0123670431876399,0.324487296205061,21.56,0.3,8.66737684102817,3.33291813906894,3.66666666666667,5,11.62,2.94,0.000130835152837524,12.55,12.75,12.5,12.55,17754431,12.55,"2021-09-24"
"53","1315","塑膠工業","達新",0.0929940736465537,0.154136541735513,8,0.0375428845787549,1452165.6,8588714.6,7.862,0.13403613220115,0.181452323923526,50.366,2.14,5611934,12204094,31.97,0.459840279827409,0.065995582569671,91.16,3.65,84.385797930539,523.987998863332,35.6666666666667,60.8333333333333,110.068,447.58,0.0034912657734208,63.900002,64.199997,63.900002,64.099998,37720,64.099998,"2021-09-24"
"54","1316","建材營造","上曜",-0.0033206716650622,0.1008599672725,8,0.0177487031572817,108441,2543176.4,0.602,0.0391240410323999,0.543572994628344,11.872,0.508,80620,2609608,0.2,0.0308935288365149,0.6322062637776,10.54,0,5.80600768920815,4.07022242421084,8.46666666666667,0,8.428,2.8,-5.89376156659855e-05,14.2,14.85,13.9,14.6,10475484,14.6,"2021-09-24"
"55","1319","汽車工業","東陽",0.0824851908774962,0.0262683072071087,8,-0.00501866736074349,1741129.8,21691935,3.21,0.0808586697637067,0.410447826301075,35.228,1.894,691433,22359392,1.39,0.0309236047205577,0.371100417714873,36.64,1.8,35.6061152304483,14.1630109620154,31.5666666666667,30,44.94,19.46,-0.000413965735201587,34.650002,34.650002,34.25,34.299999,327704,34.299999,"2021-09-24"
"56","1321","塑膠工業","大洋",0.0160811760417258,0.0727610079771542,8,0.0159568358314991,203276.6,5385023,0.6,0.0281895573132267,0.53063249464671,24.402,0,1276651,6604117,3.24,0.19331138439855,0.457574609684865,29.93,0,8.59851971946697,72.3226216881076,0,0,8.4,45.36,0.000256604686075255,32.25,32.450001,32.25,32.349998,134006,32.349998,"2021-09-24"
"57","1323","塑膠工業","永裕",0.146565249427547,0.0301502748340248,8,-0.00635829333696111,304385.2,2266904.4,3.114,0.133424588064572,0.492824697425284,21.67,1.62,392993,2581337,3.2,0.152243972793944,0.528380532058355,24.5,1.6,36.141385291991,46.6247166681452,27,26.6666666666667,43.596,44.8,-0.000931904848865216,34.849998,34.849998,34.599998,34.799999,51001,34.799999,"2021-09-24"
"58","1324","塑膠工業","地球",0.0333434744786117,0.0262327260158646,8,-0.00815262588668014,22173.4,994866.2,0.388,0.021977326397537,0.23469561684622,13.242,0.32,21363,972295,0.22,0.0219717266878879,0.217461884974434,12.94,0.3,3.63779695195231,3.55392679176587,5.33333333333333,5,5.432,3.08,-0.000271836873186188,10.95,11.1,10.7,11.05,179100,11.05,"2021-09-24"
"59","1325","塑膠工業","恆大",0.0982564313332589,0.181436561301921,8,0.0390035668322424,456336.8,2191035,5.192,0.130470151721531,0.0904394541058696,24.788,0.45,2091683,3829882,23.16,0.546148158089466,0.173718431242086,43.72,0.3,40.4261765109164,298.469968395893,7.5,5,72.688,324.24,0.0038323512862044,48,48.450001,47.549999,47.650002,695425,47.650002,"2021-09-24"
"60","1326","塑膠工業","台化",0.102853995579407,0.0597028543704642,8,-0.00971485431950455,44058274.4,407241495.8,6.684,0.108636208935187,0.270375199980119,59.858,5.28,11401024,395452529,3.34,0.0288303226403187,0.256417188622924,58.87,3.8,81.2843274305305,21.2155136729445,88,63.3333333333333,93.576,46.76,-0.000999211583232905,81.599998,82.800003,81.599998,82.199997,2421421,82.199997,"2021-09-24"
"61","1337","塑膠工業","再生-KY",-0.0345112032821924,0.161918348295624,8,-0.0597378390043148,-905496,8086892.6,-2.416,-0.127421424854706,0.0905936392118607,30.2,0.001989802,-1215414,5794990,-4.88,-0.20973530584177,0.112948283341492,21.55,0,-48.1015878826514,-56.4974480111268,0.0331633666666667,0,-33.824,-68.32,0.00206162470551679,7.14,7.42,7.12,7.29,975068,7.29,"2021-09-24"
"62","1338","汽車工業","廣華-KY",0.0753542146234072,0.0518938381123656,8,-0.0174284912694212,282863.8,6663369.2,6.444,0.0420220984738735,0.328411253536334,76.276,3.9,200918,6565723,3.51,0.0306010472875569,0.365880599724939,75.28,3.5,40.0659697899147,28.7955854975911,65,58.3333333333333,90.216,49.14,-0.00131331027167814,49.400002,49.400002,48.099998,48.349998,453005,48.349998,"2021-09-24"
"63","1339","汽車工業","昭輝",0.0952887309072673,0.0416088314590024,8,-0.0139199883862718,234471.6,3451253.2,3.734,0.0679708221578241,0.412976021627406,44.366,2,136020,3585661,1.59,0.0379344282685954,0.323256016296237,46.81,2,37.6949186981753,22.1963823406619,33.3333333333333,33.3333333333333,52.276,22.26,-0.00132641802757174,35.200001,35.700001,34.900002,35.599998,34010,35.599998,"2021-09-24"
"64","1340","塑膠工業","勝悅-KY",0.0753666506760839,0.133068414002916,8,-0.0520120026035972,18591,6073761.2,1.968,-0.0011798514264993,0.0480799772250026,44.96,0.34,-434924,5421970,-2.55,-0.0802151247609264,0.0258356218776754,35.46,0,-0.663076501692604,-35.5553540502806,5.66666666666667,0,27.552,-35.7,-0.00391997043118888,10.45,10.6,10.35,10.4,168925,10.4,"2021-09-24"
"65","1402","紡織纖維","遠東新",0.0576368023509294,0.0232168696349608,8,-0.00304013826719015,13476152.6,263241401,1.81,0.0508364195601838,0.52665958444184,37.268,1.36,13239008,269424640,1.62,0.0491380743795371,0.563299556546458,38.12,1.5,23.6821460521116,23.4142924418494,22.6666666666667,25,25.34,22.68,-0.000175223848425536,29.299999,29.85,29.299999,29.35,6774780,29.35,"2021-09-24"
"66","1410","紡織纖維","南染",0.0821468292599558,0.0164324165896608,8,-0.00409708431577403,95834.2,1212756.2,1.248,0.0782087071804708,0.175939002027528,17.002,1.23,64200,1138609,0.95,0.0563845885637651,0.17941638559774,17.32,1,16.6213054935296,12.2072634240551,20.5,16.6666666666667,17.472,13.3,-0.000336562485751532,35,35.099998,34.599998,35.099998,16249,35.099998,"2021-09-24"
"67","1413","紡織纖維","宏洲",-0.067161634027033,0.211913620519914,8,0.0491765629426815,40266.4,1009639.2,0.306,0.0327628510238234,0.595517490750239,7.642,0,-159304,1040486,-1.23,-0.153105375757098,0.619855466409458,7.88,0,3.12967134405073,-15.0808795120742,0,0,4.284,-17.22,-0.00330277832306373,10.15,10.2,10.05,10.05,27020,10.05,"2021-09-24"
