"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"3379 - 彬台","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/21","        101,541,695","        -10,358,924","         91,182,771","         91,182,771","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第27條
本公司年度如有獲利，應先保留彌補累積虧損後，再依稅前利益提撥8%為員工酬勞，由董事會決議 以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於 2%為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提 10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。","",
"3388 - 崇越電","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/17","        599,141,921","        289,900,259","        860,048,004","        602,872,004","4.00170000","0.0","        257,176,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，於依法繳納一切稅捐及彌補以前年度虧損後，提列百分之十法定盈餘公積後，並依證券交易法規定提列或迴轉特別盈餘公積後，就其餘額提列董事監察人酬勞不高於百分之十、員工紅利不低於百分之五。其餘額併同上一年度未累積分配盈餘，作為可分配盈餘，由董事會擬具盈餘分派案，提請股東會決議之。","",
"3390 - 旭軟","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/13","        118,776,665","         61,814,393","        175,558,566","        122,882,519","0.80000000","0.0","         52,676,047","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度如有獲利，應提撥百分之三至百分之十為員工酬勞，及得提撥不高於百分之五為董事監察人酬勞，但公司尚有累積虧損時，應預先保留彌補數額，再依前述比例提撥員工酬勞及董事監察人酬勞。前述員工酬勞，由董事會決議以股票或現金方式分派，發放對象包括符合一定條件之從屬公司員工，並應將員工酬勞及董事監察人酬勞分派案報告股東會。
本公司每年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十為法定盈餘公積，並視需要依法令或主管機關規定提列或迴轉特別盈餘公積，如尚有盈餘，得併同以前年度累積之未分配盈餘由董事會提請股東會決議或保留分派股東紅利。
本公司依所營事業所處經濟環境變動特性，考量未來資金需求及長期財務規劃
，並滿足股東對現金流入之需求，就上列可分配盈餘擬定盈餘分配案，提報股東會決議，其中股東現金紅利不得低於發放股東紅利總額百分之三，但股東現金紅利若每股低於0.1元得不予發放，","",
"3402 - 漢科","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/27","            101,408","         73,358,513","         62,878,651","            788,113","0.85000000","0.0","         62,090,538","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十條:本公司年度如有獲利，應提撥8%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於2%為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
第二十條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素來分配，以求穩定經營發展，並保障投資人權益。分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","",
"3426 - 台興","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/08","         80,281,795","         62,315,786","        131,327,893","         91,327,893","2.00000000","0.0","         40,000,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第三十一條：本公司年度如有獲利，應提撥百分之三至百分之十五為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之三為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
第三十二條：本公司年度總決算如有盈餘，除依法繳納稅捐外，應先彌補虧損，次提百分之十為法定盈餘公積，但法定公積已達實收資本額時，得免繼續提撥，並按法令規定或得視業務需要，提列或迴轉特別盈餘公積，如尚有餘額，併同累計未分配盈餘，由董事會擬具盈餘分派案，提請股東會決議分派股東股息紅利。
本公司分配股利之政策，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益及公司長期財務規劃，每年就可分配盈餘提撥股東股息紅利，股東股息紅利得以現金或股票方式發放，其中現金股利不得低於股利總額之百分之十﹔在考量財務、業務及經營因素後，股利以不低於可分配盈餘之百分之二十為原則。","",
"3434 - 哲固","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/15","       -101,044,371","         16,281,205","         13,516,570","          5,571,570","0.35000000","0.0","          7,945,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度如有獲利，應依獲利狀況(稅前利益扣除分派員工酬勞及董監事酬勞前之利益)提撥百分之五至百分之十五為員工酬勞，其發放對象包括符合一定條件之從屬公司員工；依獲利狀況提撥不高於百分之三為董監事酬勞，員工酬勞和董監事酬勞分派案應提股東會報告，但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞與董監事酬勞。

本公司每年決算後所得純益，除依法完納稅捐及彌補以前年度虧損外，應提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本額時，不在此限。
並依法令或主管機關規定提列或迴轉特別盈餘公積，次就其餘額加計以前年度未分配盈餘後，由董事會擬定盈餘分配案提請股東會決議分配之。","",
"3438 - 類比科","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/04/29","        120,147,083","            370,848","        120,559,846","        120,559,846","0.0","0.30000000","         11,679,185","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款並彌補以往虧損，次提百分之十為法定公積，但法定盈餘公積累積已達資本總額時不在此限，並扣除依主管機關規定應提列之特別盈餘公積後，連同期初未分配盈餘得視營運需要保留適當額度後派付股東紅利。
本公司之股利分派，係配合當年度之盈餘狀況，以股利穩定為原則，為因應公司營運穩定成長，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況及資本預算等因素，兼顧股東利益及公司長期財務規劃等，決定股利之金額，並得搭配發放股票股利或現金股利，惟現金股利以不低於當年度股利分配總額之百分之十為限。
前項盈餘之分配，應由董事會提請股東會同意。","",
"3441 - 聯一光","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/15","        189,994,492","        -17,068,427","        171,689,734","        171,689,734","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之五為董監酬勞。員工酬勞及董監酬勞分派議案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
本公司每年度決算如有盈餘，於完納稅捐、彌補以往年度虧損後，分派盈餘時，應先提列百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定或營運必要提列或迴轉特別盈餘公積後，為當年度可分配盈餘，再連同以前年度累積未分配盈餘，作為累積可分配之盈餘，由董事會擬定盈餘分配議案，依法定程序提請股東會決議，股東會得視業務狀況保留全部或部分盈餘。
本公司處於產業生命週期之成長期，為配合整體環境及產業成長特性，並達成公司永續經營、追求股東長期利益、穩定經營績效等目標，本公司股利政策將考量公司所處環境及成長階段，因應未來資金需求及長期財務規劃，並滿足股東對現金流入之需求等因素。股東紅利之分配，若有當年度可分配盈餘，以提撥不低於當年度可分配盈餘百分之三十分派。若無當年度可分配盈餘，而擬分配以前年度累積未分配盈餘，則由董事會擬具盈餘分配議案，經股東會決議後分配。惟現金股利不得低於股利總額百分之十。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"3444 - 利機","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/21","         17,551,303","         43,310,397","         54,713,992","         15,599,406","1.00000000","0.0","         39,114,586","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司年度如有獲利，應提撥不低於百分之二為員工酬勞及不高於百分之三為董監事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
前項員工酬勞得以股票或現金為之，其給付對象得包括符合董事會所訂條件之從屬公司員工。
本公司每年決算後所得純益，除依法扣繳所得稅外，應先彌補以往年度虧損，次就其餘額提存百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時,不在此限。次依法或主管機關規定提撥或迴轉特別盈餘公積。如尚有餘額，併同累積未分配盈餘由董事會擬具分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。","",
"3455 - 由田","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/07","         16,303,217","        187,061,775","        186,099,620","         94,286,495","1.50000000","1.00000000","        153,021,875","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司每年決算，如有盈餘，除依法完納稅捐及彌補歷年虧損外，應先提列法定盈餘公積百分之十，並依證券交易法規定提列或迴轉特別盈餘公積後，剩餘之累計盈餘併同期初未分配盈餘，由董事會擬具分配盈餘分派案提請股東會決議後分派之。
本公司依當年度獲利狀況扣除累積虧損後，如尚有餘額應提撥員工酬勞百分之五~十五及董監事酬勞不高於百分之三。
員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告於股東會。
員工酬勞發給股票或現金之對象，包括符合條件之從屬公司員工。
為配合科技產業成長特性及整體環境，本公司股利政策採穩健平衡原則，並參酌獲利狀況、財務結構及公司未來發展等因素決定股利發放水準。股利之發放方式得依公司整體資本預算規劃，股票股利配發以不超過百分之九十為上限。","",
"3465 - 進泰電子","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/28","       -110,145,576","        -68,292,008","       -194,451,167","       -194,451,167","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有獲利，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，並得依法提列或迴轉特別盈餘公積後，其餘不高於百分之五限度內，提撥董監事酬勞，員工酬勞不低於百分之五外，餘由股東會決議之分派之。員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。
為考量公司所處環境及成長階段，因應未來資金需求及長期財務規劃，公司於年度決算後如有盈餘，於提撥分派股東股利時，其中現金股利不低於股利總額之百分之十，惟此項盈餘分派之種類及比率視當年度實際獲利及資金狀況，經股東會決議調整之。","",
"3466 - 致振","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/27","        180,189,708","        -26,991,583","        152,784,737","        152,784,737","0.0","0.50000000","         30,443,787","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十三條：公司年度如有獲利，應提撥不低於3%為員工酬勞
及不高於3%為董監事酬勞。但公司尚有累積虧損時，應預先保
留彌補數額。
前項員工酬勞發給股票或現金之對象，包括符合一定條件之從
屬公司員工，其條件授權公司董事會決定之。
第二十三條之一：本公司年度總決算如有盈餘，應先提繳稅
款、彌補累積虧損，次提撥百分之十為法定盈餘公積；但法定
盈餘公積已達本公司實收資本總額時，不在此限。次依法令或
主管機關規定提列或迴轉特別盈餘公積。如尚有盈餘，連同期
初未分配盈餘，由董事會擬定盈餘分配議案提請股東會決議分
配股東股息及紅利。","",
"3479 - 安勤","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/07","          7,408,511","        296,849,974","        271,342,102","         25,342,711","3.54807680","0.0","        245,999,391","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，依下列各款順序分派之。
一、提繳稅款。
二、彌補以往年度虧損。
三、提百分之十為法定盈餘公積，但法定盈餘公積已達本公司資本總額時，不在此限。
四、依法提列或迴轉特別盈餘公積。
五、餘額加計累積未分配盈餘由董事會擬具股東股息及紅利分配方案，提請股東會決議分派之。","",
"3483 - 力致","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/13","        112,642,966","        -35,572,502","         77,353,507","         72,607,507","0.10000000","0.0","          4,746,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","依章程第十九條規定：本公司年度如有獲利，應提撥百分之十為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之二為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
本公司年度總決算如有盈餘，除依法繳納一切稅捐、彌補累計虧損後，再提列百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分配股東股息紅利。
本公司股利政策係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於50%分配股東股息紅利，本公司分配股東股息紅利時，得以現金或股票方式為之，惟現金股利不低於股利總額之百分之十。","",
"3484 - 崧騰","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/16","        141,334,667","        194,647,816","        316,517,701","        174,453,279","2.10000000","0.0","        135,606,952","0.10000000","0.0","            645,747","                  0","                  0","                  0","                  0","0.00000","無","","第二十二條：本公司年度若有獲利(所謂獲利係指稅前利益扣除分派員工酬勞及董事酬勞前之利益)，依法分配董事酬勞與員工酬勞如下：
一、董事酬勞：不高於百分之五。
二、員工酬勞：百分之三至百分之十，員工酬勞以股票或現金方式發放時，其對象得包括符合一定條件之從屬公司員工。
員工酬勞及董事酬勞分派案應由董事會決議行之，並提股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
第二十二條之一:本公司年度決算如有本期稅後淨利，彌補累積虧損後，依下列次序分配：
一、提撥法定盈餘公積百分之十，但法定盈餘公積，已達公司實收資本總額時，得不再提列。
二、依法令或主管機關規定提列、或迴轉特別盈餘公積。
三、其餘部分加計期初未分配盈餘後，為當年度可供分配盈餘，由董事會擬定盈餘分配案提請股東會決議分配或保留之。","",
"3489 - 森寶","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/31","        -45,437,431","        -69,423,479","       -114,860,910","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十為法定盈餘公積，其餘除派付股息外，如尚有盈餘，再由股東會決議分派股東紅利。","",
"3490 - 單井","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/05/18","        194,801,516","        395,243,984","        547,462,202","        486,540,355","0.20000000","0.0","         12,184,377","0.80000000","0.0","          4,873,747","                  0","                  0","                  0","                  0","0.00000","無","","公司年度如有獲利，應依股東會決議分派提撥不得低於1%之員工酬勞，及不得高於5%之董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
上述員工酬勞中之股票股利之發放對象得包括符合一定條件之從屬公司員工，其條件授權公司董事會決定之。
公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提10%為法定盈餘公積，其餘除派付股息外，如尚有盈餘，再由股東會決議分派股東紅利。
本公司將考量公司所處環境及成長階段，因應未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，就可分配盈餘提撥股東股利部分，其中現金股利不得低於股利總額的百分之一。","",
"3491 - 昇達科","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/14","          7,265,148","        231,849,582","        216,018,703","          9,693,739","4.00000000","0.30000000","        221,799,336","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司年度總決算如有本期稅後淨利，應先彌補累積虧損（包括調整未分配盈餘金額），依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘（包括調整未分配盈餘金額），由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之十分配股東股息紅利，惟累積可供分配盈餘低於實收資本百分之十時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。","",
"3492 - 長盛","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/20","         18,240,758","         77,824,969","         87,260,596","         41,069,516","1.30000000","0.0","         46,191,080","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第二十條
本公司應以當年度稅前利益扣除分配員工酬勞及董監酬勞前之利益於保留彌補累積虧損數額後，如尚有餘額應提撥員工酬勞不低於2%及董監酬勞不高於5%。
員工酬勞、董監酬勞分派比率之決定及員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告於股東會。
員工酬勞發給股票或現金之對象包括符合一定條件之從屬公司員工。

第二十條之一
本公司年度總決算如有盈餘，應先提繳稅款、彌補歷年累積虧損，次提10%為法定盈餘公積，並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額再加計以前年度累積未分配盈餘由董事會擬具分派議案，提請股東會決議後分派之。","",
"3498 - 陽程","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/20","        399,846,900","        410,787,140","        769,555,326","        560,295,793","2.30000000","0.0","        209,259,533","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度決算如有盈餘，應先
（1）繳納稅款
（2）彌補以往年度虧損後
（3）次就其餘額提列10%為法定盈 餘公積，但法定盈餘公積達本公司實收資本額時不在此限﹔另視公司營運需要及法令規定提列特別盈餘公積
（4）股東紅利就（1）至（3）項提列後，如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派之。","",
"3499 - 環天科","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/08","       -173,054,963","         16,717,196","       -157,118,603","       -157,118,603","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","年度決算如有盈餘應先提繳稅捐，彌補往年虧損，次提百分之十為法定盈餘公積，並依法令及主管機關規定提列或迴轉特別盈餘公積後，再加計前期累積未分配盈餘，並保留部份盈餘以作企業成長所需資金後，依下列比率分配之：
一、員工紅利不低於百分之十。
二、董事監察人酬勞不高於百分之五。
三、其餘為股東紅利。
本公司產業生命週期正處於成長期，為考量公司未來資金需求，將先以保留盈餘支應所需之資金，並將其轉作資本分配予股東，剩餘之盈餘才以現金股利之方式分派，惟當年度所分配之股利中至多提撥百分之五十發放現金股利。另若當年度之盈餘及資金較為充裕或本公司自外界取得足夠資金支應該年度資金需求時，得視情況調整發放比例。","",
"3508 - 位速","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/28","       -428,087,883","       -456,172,952","       -880,679,194","       -880,679,194","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，其股票股利發放比率為配發股利總額之零至百分之四十，現金股利為配發股利總額之百分之六十至百分之百。前述盈餘提供分派之比率及股東現金股利之比率，視實際獲利及資金狀況，經股東會決議後發放。","",
"3511 - 矽瑪","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/27","                  0","         42,728,071","         37,746,461","          6,568,105","0.80000000","0.0","         31,178,356","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"3512 - 皇龍","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/15","        -51,301,397","         28,608,453","        -22,692,944","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第十九條:本公司年度如有獲利，應提撥百分之四
為員工酬勞及董事、監察人酬勞不超過百分之二。
但公司尚有累積虧損時應預先保留彌補數額。

第十九條之一：公司年度總決算如有盈餘，應先提
繳稅款，彌補以往虧損，次提百分之十為法定盈餘
公積，但法定盈餘公積累積已達本公司資本總額時
，不在此限，並依法令酌提特別盈餘公積外，其餘
除派付股息外，如尚有盈餘，再經由股東會決議分
配股東紅利。
本公司股利政策以穩定平衡為原則，未來擬分派之
股東紅利其中現金股利不得低於百分之十。","",
"3516 - 亞帝歐","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/24","                  0","        -47,748,849","        -46,958,453","        -46,958,453","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款及彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司資本額時，不在此限。次依法令或主管機關之規定提列或迴轉特別盈餘公積後，依下列比例範圍內決議分派之：
一、董事監察人酬勞不高於百分之三。
二、員工紅利百分之二~十。
三、扣除前二款餘額後，併同以往年度累計未分配盈餘，由董事會擬定分配案，提請股東會通過後分配之。
依民國一○四年五月二十日主管機關修訂公司法第二百三十五條之一之規定，公司應以當年度獲利狀況分派員工酬勞。但公司尚有累積虧損時，應予彌補。前述員工酬勞以股票或現金為之，應由董事會以三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。另章程得訂明前項發給股票或現金之對象，包括符合一定條件之從屬公司員工。本公司預計於民國一○五年度之股東常會配合前述法規修正公司章程中相關之規定。","",
"3520 - 華盈","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/21","       -204,919,285","        -42,011,673","       -246,910,884","       -246,910,884","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司年度如有獲利，應提撥不低於10%為員工酬勞，由董事會決議以股票或現金分派發
放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會
決議提撥不高於3%為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。但公司尚有
累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。

本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別
盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會
決議分派股東股息紅利。本公司股利政策係以穩定、平衡之原則分派，除考量投資環境、
國內外競爭狀況及兼顧股東利益等因素外，並應兼顧公司長期財務規劃、資金需求及對
公司營運之影響。","",
"3521 - 鴻翊","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/28","        -18,321,750","         24,259,705","          5,344,159","          5,344,159","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","公司每年決算後如有盈餘，依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及依法應提之特別盈餘公積或迴轉特別盈餘公積後，如尚有餘，連同上一年度累積未分配盈餘提撥至少百分之五十分配股東紅利，惟每股分配金額若低於新台幣0.5元時，得不分配，此項盈餘提供分配之比率及股票股利與現金股利之比率，得視當年度實際獲利及資金狀況由董事會提案訂立，經股東會決議後辦理之。
股東紅利中現金股利不得低於百分之十，唯現金股利每股若低於0.5元時，得不予發放，改以股票股利發放。","",
"3522 - 御頂","股東會確認","104年 年度","104/01/01~104/12/31","1","0","105/06/08","        163,509,317","        -55,749,022","        107,811,801","        107,811,801","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第三十二條:公司年度決算如有盈餘，依法繳納稅捐後，應先彌補虧損，次就其餘額提存百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。其餘（連同以前年度保留盈餘），則由董事會擬具分配議案，提請股東會決議分派之。","",
